char	char_sim	initial	final	tone	cat	char_ref	details
饁	馌	kh	ap	4	0		
靨	靥	0	iap	4	0		
一	一	ts	ek	8	3	蜀	
一	一	0	it	4	2		
一	一	0	iau	1	3	幺	
弌	弌	ts	ek	8	0		
伊	伊	0	i	1	0		
衣	衣	0	i	1	2		
衣	衣	0	ui	1	1		
衣	衣	0	i	2	0		
依	依	0	i	1	0		
咿	咿	0	i	1	0		
猗	猗	0	i	1	0		
揖	揖	0	ip	4	0		
壹	壹	ts	ek	8	0		
壹	壹	0	it	4	0		
欹	欹	kh	i	1	0		
銥	铱	0	i	1	0		
漪	漪	0	i	1	0		
噫	噫	0	i	1	0		
噫	噫	0	i	3	0		
繄	繄	0	i	1	0		
醫	医	0	ui	1	1		
醫	医	0	i	1	2		
黟	黟	0	i	1	0		
匜	匜	0	i	5	0		
圯	圯	0	i	5	0		
夷	夷	0	i	5	0		
沂	沂	kh	i	5	0		
迤	迤	0	i	5	0		
怡	怡	0	i	5	0		
宜	宜	ng	i	5	0		
咦	咦	0	i	6	0		
迻	迻	0	i	5	0		
姨	姨	0	i	5	0		
眙	眙	0	i	5	0		
胰	胰	0	i	5	0		
宧	宧	0	i	5	0		
扅	扅	0	i	5	0		
移	移	0	i	5	0		
痍	痍	0	i	5	0		
貽	贻	0	i	5	0		
詒	诒	0	i	5	0		
椸	椸	0	i	5	0		
飴	饴	0	i	5	0		
疑	疑	g	i	5	0		
遺	遗	j	ui	6	0		
儀	仪	ng	i	5	0		
頤	颐	h	i	1	0		
嶷	嶷	g	i	5	0		
簃	簃	0	i	5	0		
彝	彝	0	i	5	0		
乙	乙	0	it	4	0		
已	已	0	inn'	2	0		
以	以	0	inn'	2	0		
苡	苡	0	inn'	2	0		
矣	矣	0	inn'	7	0		
苢	苢	0	inn'	2	0		
釔	钇	0	it	4	0		
倚	倚	0	i	2	0		
扆	扆	0	i	2	0		
椅	椅	0	inn'	2	0		
旖	旖	0	i	2	0		
蟻	蚁	h	iann'	6	1		
蟻	蚁	ng	i	2	2		
靉	叆	0	ainn'	3	0		
乂	乂	ng	ai	6	0		
乂	乂	ng	i	6	0		
弋	弋	0	ek	8	0		
刈	刈	ng	ai	6	0		
刈	刈	ng	i	6	0		
肊	肊	0	ek	4	0		
屹	屹	ng	vt	4	0		
亦	亦	0	ia	7	3	也	
亦	亦	0	ek	8	0		
抑	抑	0	at	4	0		
邑	邑	0	ip	4	0		
佚	佚	0	it	8	0		
役	役	h	iah	8	0		
役	役	0	uek	8	0		
易	易	0	i	6	0		
易	易	k	oi	7	0		
易	易	0	ek	8	0		
易	易	0	iah	8	0		
佾	佾	0	it	8	0		
泆	泆	0	it	8	0		
妷	妷	0	it	8	0		
弈	弈	0	ek	8	0		
奕	奕	0	ek	8	0		
疫	疫	m	ok	8	3	没	
疫	疫	m	ut	8	3	没	
疫	疫	0	ek	8	3	易	
疫	疫	0	uek	8	2		
衵	衵	n	ek	8	0		
羿	羿	ng	i	5	0		
挹	挹	0	ip	4	0		
貤	𰷠	0	i	5	0		
益	益	0	iah	4	0		
益	益	0	ek	4	0		
浥	浥	0	ip	4	0		
悒	悒	0	ip	4	0		
埸	埸	0	ek	8	0		
異	异	0	i	6	0		
逸	逸	0	it	8	0		
翊	翊	0	ek	8	0		
翌	翌	0	ek	8	0		
軼	轶	0	it	8	0		
軼	轶	t	iat	4	0		
絏	绁	s	iap	8	0		
肄	肄	0	i	3	0		
詣	诣	ts	i	2	0		
裔	裔	0	i	6	0		
意	意	0	i	3	0		
義	义	ng	i	6	0		
溢	溢	0	ek	4	0		
溢	溢	0	ek	8	0		
蓺	蓺	g	oi	7	0		
蓺	蓺	ng	i	6	0		
勩	勚	h	i	6	0		
蜴	蜴	0	ek	8	0		
億	亿	0	ek	8	0		
誼	谊	ng	i	3	0		
瘞	瘗	0	i	3	0		
毅	毅	ng	i	5	0		
薏	薏	0	i	3	0		
瞖	瞖	0	v	3	0		
殪	殪	0	i	3	0		
曀	曀	0	i	3	0		
嶧	峄	0	ek	8	0		
儗	儗	ng	i	2	0		
劓	劓	ng	i	6	0		
懌	怿	0	ek	8	0		
憶	忆	0	ek	4	2		
憶	忆	0	it	4	1		忆得@it4-tit4@记得
縊	缢	0	i	3	0		
翳	翳	0	v	3	0		
斁	斁	k	ou	3	0		
斁	斁	0	ek	8	0		
臆	臆	0	ek	4	0		
翼	翼	0	iah	8	0		
翼	翼	0	ek	8	0		
翼	翼	s	it	8	0		
藝	艺	g	oi	7	0		
藝	艺	ng	i	6	0		
鎰	镒	0	ek	4	0		
繹	绎	0	ek	8	0		
饐	𮩞	0	i	3	0		
譯	译	0	ek	8	0		
議	议	ng	i	2	0		
囈	呓	g	oi	7	0		
囈	呓	ng	i	3	0		
鐿	镱	0	i	3	0		
懿	懿	0	i	6	0		
鷖	鷖	0	i	1	0		
驛	驿	0	iah	8	0		
驛	驿	0	ek	8	0		
因	因	0	in	1	0		
𪜶	𪜶	0	in	1	0		
茵	茵	0	in	1	0		
音	音	0	im	1	0		
姻	姻	0	in	1	0		
氤	氤	0	in	1	0		
殷	殷	h	vn	1	0		
陰	阴	0	im	1	0		
裀	裀	0	in	1	0		
堙	堙	0	in	1	0		
喑	喑	0	im	1	0		
愔	愔	0	im	1	0		
蔭	荫	0	im	3	0		
銦	铟	0	in	1	0		
瘖	瘖	0	im	1	0		
吟	吟	ng	im	5	0		
垠	垠	ng	vn	5	0		
狺	狺	ng	vn	5	0		
崟	崟	ng	im	5	0		
崯	崯	ng	im	5	0		
淫	淫	0	im	5	0		
寅	寅	0	in	5	0		
欽	钦	kh	im	1	0		
鄞	鄞	ng	vn	5	0		
銀	银	ng	vn	5	0		
夤	夤	0	in	5	0		
誾	訚	ng	vn	3	0		
蟫	蟫	th	am	5	0		
蟫	蟫	0	im	5	0		
嚚	嚚	ng	vn	5	0		
霪	霪	0	im	5	0		
齦	龈	ng	vn	5	0		
尹	尹	0	vn	2	0		
引	引	0	in	2	0		
蚓	蚓	0	in	2	0		
飲	饮	0	im	2	0		
飲	饮	0	am	2	0		
隱	隐	0	vn	2	0		
齗	龂	ng	vn	5	0		
癮	瘾	0	in	2	0		
印	印	0	in	3	0		
胤	胤	0	ian	6	0		
廕	𫷮	0	im	3	0		
英	英	0	eng	1	0		
瑛	瑛	0	eng	1	0		
霙	霙	0	eng	1	0		
罃	罃	0	eng	1	0		
嬰	婴	0	eng	1	0		
膺	膺	0	eng	1	0		
攖	撄	0	eng	1	0		
罌	罂	0	eng	1	0		
嚶	嘤	0	eng	1	0		
瓔	璎	0	eng	1	0		
櫻	樱	0	eng	1	0		
鶯	莺	0	eng	1	0		
纓	缨	0	eng	1	0		
鷹	鹰	0	eng	1	0		
鸚	鹦	0	eng	1	0		
迎	迎	ng	eng	5	2		
迎	迎	0	iann	5	1		迎老爷@iann5-lau6-ia5
盈	盈	0	iong	5	2		
盈	盈	0	ueng	5	2		
楹	楹	0	enn	5	0		
楹	楹	0	ueng	5	0		
塋	茔	0	iong	5	2		
塋	茔	0	ueng	5	2		
滎	荥	0	iong	5	2		
滎	荥	0	ueng	5	2		
熒	荧	0	iong	5	2		
熒	荧	0	ueng	5	2		
瑩	莹	0	iong	5	2		
瑩	莹	0	ueng	5	2		
嬴	嬴	0	iong	5	2		
嬴	嬴	0	ueng	5	2		
嬴	嬴	0	iong	5	2		
嬴	嬴	0	ueng	5	2		
螢	萤	0	iong	5	2		
螢	萤	0	ueng	5	2		
營	营	0	iong	5	2		
營	营	0	ueng	5	2		
營	营	0	iann	5	0		
縈	萦	0	iong	5	2		
縈	萦	0	ueng	5	2		
蠅	蝇	s	in	5	0		
蠅	蝇	s	eng	5	0		
瀛	瀛	0	iong	5	2		
瀛	瀛	0	ueng	5	2		
贏	赢	0	iong	5	2		
贏	赢	0	ueng	5	2		
贏	赢	0	iann	5	0		
郢	郢	th	eng	2	0		
影	影	0	iann	2	0		
影	影	0	eng	2	0		
潁	颍	th	eng	2	0		
潁	颍	kh	ueng	2	0		
穎	颖	th	eng	2	0		
穎	颖	kh	ueng	2	0		
癭	瘿	0	eng	1	0		
映	映	0	iang	3	0		
硬	硬	ng	enn	6	0		
硬	硬	ng	eng	6	0		
媵	媵	j	eng	6	0		
應	应	0	eng	1	0		
應	应	0	eng	3	0		
應	应	0	in	3	0		
唷	唷	0	iok	8	0		
喲	哟	0	iau	1	0		
佣	佣	0	iong	6	0		
邕	邕	0	iong	1	0		
庸	庸	0	iong	5	0		
傭	佣	0	iong	5	0		
雍	雍	0	iong	1	0		
墉	墉	0	iong	5	0		
慵	慵	0	iong	5	0		
擁	拥	0	iong	3	0		
壅	壅	0	iong	2	0		
壅	壅	0	iong	3	0		
臃	臃	0	iong	1	0		
鏞	镛	0	iong	5	0		
灉	灉	0	iong	1	0		
鱅	鳙	0	iong	5	0		
饔	饔	0	iong	1	0		
癰	痈	0	iong	1	0		
喁	喁	ng	o	3	0		
喁	喁	ng	o	5	0		
永	永	0	iong	2	2		
永	永	0	ueng	2	2		
甬	甬	0	iong	2	0		
咏	咏	0	iong	3	2		
咏	咏	0	ueng	3	2		
泳	泳	0	iong	3	2		
泳	泳	0	ueng	3	2		
俑	俑	0	iong	2	0		
勇	勇	0	iong	2	0		
涌	涌	0	iong	2	0		
涌	涌	0	eng	2	0		
恿	恿	0	iong	3	0		
詠	咏	0	iong	3	2		
詠	咏	0	ueng	3	2		
湧	涌	0	iong	3	0		
蛹	蛹	0	iong	2	0		
踊	踊	0	iong	2	0		
踴	踊	0	iong	2	0		
用	用	0	eng	7	1		
用	用	0	iong	6	2		
攸	攸	h	iu	1	0		
攸	攸	0	iu	1	0		
呦	呦	0	iu	1	0		
幽	幽	h	iu	1	0		
幽	幽	0	iu	1	0		
悠	悠	h	iu	1	0		
悠	悠	0	iu	1	0		
麀	麀	h	iu	1	0		
麀	麀	0	iu	1	0		
憂	忧	0	iu	1	0		
優	优	0	iu	1	0		
耰	耰	0	iu	1	0		
尤	尤	0	iu	5	0		
由	由	0	iu	5	0		
油	油	0	iu	5	0		
疣	疣	0	iu	5	0		
莜	莜	0	iu	6	0		
郵	邮	0	iu	5	0		
蚰	蚰	0	iu	5	0		
猶	犹	0	iu	5	0		
遊	游	0	iu	5	0		
游	游	0	iu	5	0		
鈾	铀	0	iu	5	0		
猷	猷	0	iu	5	0		
蕕	莸	0	iu	5	0		
蝣	蝣	0	iu	5	0		
魷	鱿	0	iu	5	0		
友	友	0	iu	2	0		
有	有	0	u	6	0		
有	有	0	iu	2	0		
酉	酉	0	iu	2	0		
卣	卣	0	iu	2	0		
羑	羑	0	iu	2	0		
羑	羑	k	iu	2	0		
莠	莠	0	iu	2	0		
銪	铕	0	u	6	0		
牖	牖	0	iu	2	0		
黝	黝	0	iu	2	0		
又	又	0	iu	6	0		
右	右	0	iu	6	0		
幼	幼	0	iu	3	0		
佑	佑	0	iu	6	0		
侑	侑	0	iu	6	0		
狖	狖	0	iu	2	0		
柚	柚	0	iu	7	0		
囿	囿	0	iu	6	0		
宥	宥	0	iu	6	0		
祐	祐	0	iu	6	0		
釉	釉	0	iu	6	0		
誘	诱	0	iu	2	0		
鼬	鼬	0	iu	5	0		
迂	迂	0	u	1	0		
紆	纡	0	u	1	0		
淤	淤	0	v	3	0		
淤	淤	0	v	3	0		
于	于	0	u	1	0		
于	于	0	v	1	0		
邘	邘	0	u	1	0		
伃	伃	0	v	5	0		
余	余	0	v	5	0		
妤	妤	0	v	5	0		
盂	盂	0	u	1	0		
臾	臾	j	u	5	0		
於	于	0	i	1	2		
於	于	0	v	1	2		
禺	禺	ng	o	5	0		
竽	竽	0	u	1	0		
舁	舁	0	v	5	0		
俞	俞	j	u	5	0		
娛	娱	0	u	5	0		
萸	萸	j	u	5	0		
雩	雩	0	u	1	0		
魚	鱼	h	v	5	0		
魚	鱼	0	i	5	0		
隅	隅	ng	o	5	0		
揄	揄	j	u	5	0		
嵎	嵎	ng	o	5	0		
崳	嵛	j	u	5	0		
嵛	嵛	j	u	5	0		
逾	逾	j	u	6	0		
腴	腴	j	u	5	0		
渝	渝	j	u	5	0		
愉	愉	j	u	5	0		
媮	媮	th	au	1	0		
瑜	瑜	j	u	5	0		
榆	榆	j	u	5	0		
虞	虞	ng	o	5	0		
虞	虞	0	u	5	0		
愚	愚	ng	o	5	0		
愚	愚	0	i	5	0		
漁	渔	h	v	5	0		
漁	渔	0	i	5	0		
窬	窬	j	u	5	0		
蝓	蝓	j	u	5	0		
餘	余	0	v	5	0		
諛	谀	j	u	5	0		
踰	踰	j	u	6	0		
覦	觎	j	u	5	0		
璵	玙	0	v	5	0		
輿	舆	0	v	5	0		
歟	欤	0	v	7	0		
顒	颙	0	iong	5	0		
旟	𭤰	0	v	5	0		
予	予	0	v	2	0		
予	予	0	v	5	0		
宇	宇	0	u	2	0		
羽	羽	0	u	2	0		
雨	雨	h	ou	6	0		
雨	雨	0	u	2	0		
雨	雨	0	i	2	0		
禹	禹	0	u	2	0		
圄	圄	0	u	5	0		
圉	圉	0	inn'	2	0		
庾	庾	j	u	5	0		
與	与	0	v	2	0		
與	与	0	v	6	0		
與	与	0	v	7	0		
傴	伛	kh	u	1	0		
瘐	瘐	j	u	5	0		
語	语	g	v	2	0		
語	语	0	i	2	0		
窳	窳	j	u	2	0		
嶼	屿	s	v	6	0		
齬	龉	0	u	5	0		
玉	玉	g	ek	8	0		
玉	玉	ng	iok	8	0		
圫	圫	0	o	3	0		
芋	芋	0	ou	7	0		
聿	聿	0	ek	8	0		
聿	聿	l	ut	8	0		
郁	郁	h	iok	4	0		
育	育	0	iok	8	0		
昱	昱	h	iok	4	0		
峪	峪	0	iok	8	0		
浴	浴	0	iok	8	0		
浴	浴	0	ek	8	0		
域	域	h	uek	8	1		
域	域	0	uek	8	2		
域	域	h	ok	8	3	或	
堉	堉	0	iok	8	0		
淯	淯	0	iok	8	0		
馭	驭	g	v	6	0		
棫	棫	h	ok	8	0		
遇	遇	ng	o	6	0		
遇	遇	0	i	6	0		
喻	喻	j	u	6	0		
御	御	g	v	6	0		
御	御	0	i	6	0		
御	御	g	v	7	0		
飫	饫	0	v	3	0		
寓	寓	ng	o	6	0		
寓	寓	0	i	6	0		
裕	裕	j	u	6	0		
矞	矞	l	ut	8	0		
鈺	钰	g	ek	8	0		
鈺	钰	ng	iok	8	0		
愈	愈	j	u	2	0		
煜	煜	h	iok	4	0		
預	预	0	v	6	0		
蜮	蜮	h	ok	8	0		
毓	毓	0	iok	8	0		
毓	毓	h	iok	4	0		
獄	狱	g	ek	8	0		
嫗	妪	0	ou	2	0		
慾	欲	0	ainn'	3	0	爱	
慾	欲	0	iok	8	0		
豫	豫	0	v	6	0		
蕷	蓣	0	v	6	0		
閼	阏	0	ian	1	0		
諭	谕	j	u	6	0		
燠	燠	0	au	3	0		
燠	燠	h	iok	4	0		
澦	滪	0	v	6	0		
禦	御	g	v	6	0		
礜	礜	0	v	6	0		
鵒	鹆	0	iok	8	0		
癒	愈	j	u	2	0		
霱	霱	0	ek	8	0		
轝	轝	0	v	5	0		
譽	誉	0	v	6	0		
鬻	鬻	k	iok	4	0		
鷸	鹬	l	ut	8	0		
鬱	郁	0	ut	4	0		
籲	吁	j	u	6	0		
眢	眢	0	uan	1	0		
冤	冤	0	uan	1	0		
涴	涴	0	uan	2	0		
淵	渊	0	ian	1	0		
淵	渊	0	uan	1	0		
蜎	蜎	k	ian	1	0		
鳶	鸢	0	ian	1	0		
鴛	鸳	0	uan	1	0		
元	元	ng	uan	5	2		
元	元	ng	an	5	2		开元寺@khai1-ngan5-ji7
元	元	0	uan	5	2		元宝@uan5-po2
元	元	0	ian	5	2		
沅	沅	ng	uan	5	0		
垣	垣	h	uan	5	0		
爰	爰	0	ian	6	0		
袁	袁	0	uan	5	0		
原	原	ng	uan	5	0		
原	原	0	ian	5	0		
員	员	0	uan	5	0		
員	员	0	ian	5	0		
援	援	0	ian	6	0		
猨	猨	0	uan	5	0		
湲	湲	0	ian	5	0		
塬	原	ng	uan	5	2		
塬	原	0	ian	5	2		
蒝	蒝	ng	uan	5	0		
楥	楥	0	ian	6	0		
楥	楥	s	uan	1	0		
園	园	h	ng	5	1		
園	园	0	ian	5	2		
圓	圆	0	inn	5	1		
圓	圆	0	ian	5	2		
猿	猿	0	uan	5	2		
猿	猿	0	ian	5	2		
源	源	ng	uan	5	1		
源	源	0	ian	5	2		
緣	缘	0	uan	5	0		
螈	螈	ng	uan	5	0		
羱	羱	ng	uan	5	0		
黿	鼋	ng	uan	5	0		
轅	辕	0	uan	5	0		
櫞	橼	0	uan	5	0		
遠	远	0	ian	2	2		
遠	远	h	ng	6	1		
夗	夗	0	ut	8	0		
夗	夗	0	ngh	8	0		
夗	夗	0	innh	8	0		
夗	夗	0	i	6	0		
苑	苑	0	uan	2	0		
怨	怨	0	uan	3	0		
院	院	0	inn	7	0		
垸	垸	0	uan	5	0		
掾	掾	0	uan	5	0		
媛	媛	0	ian	5	0		
愿	愿	ng	uan	6	2		
愿	愿	0	ian	6	2		
願	愿	ng	uan	6	2		
願	愿	0	ian	6	2		
曰	曰	0	uat	4	2		
曰	曰	0	iat	4	2		
約	约	0	ioh	4	0		
約	约	0	iak	4	0		
矱	矱	0	uak	8	0		
月	月	j	u	2	0		
月	月	g	ueh	8	1		
月	月	g	uat	8	2		
月	月	0	iat	8	2		
刖	刖	g	ueh	8	0		
刖	刖	0	uat	8	0		
岳	岳	ng	ak	8	0		
岳	岳	ng	iok	8	0		
悅	悦	j	uat	8	0		
越	越	0	uat	8	0		
粵	粤	0	uat	8	0		
鉞	钺	0	uat	8	0		
閱	阅	l	uat	4	0		
樂	乐	g	auh	8	1		
樂	乐	ng	ak	8	2		
樂	乐	l	ak	8	2		
樂	乐	l	ok	8	2		
樾	樾	0	uat	8	0		
嶽	岳	ng	ak	8	0		
龠	龠	0	iak	4	0		
瀹	瀹	0	iak	4	0		
躍	跃	0	iak	4	0		
爚	爚	0	iak	4	0		
籥	籥	0	iak	4	0		
籰	籰	kh	iat	4	0		
暈	晕	0	in	7	0		
暈	晕	h	in	5	0		
暈	晕	h	un	1	0		
氳	氲	0	un	1	0		
云	云	0	un	5	0		
勻	匀	0	un	5	0		
芸	芸	0	un	5	0		
耘	耘	0	un	5	0		
紜	纭	0	un	5	0		
雲	云	h	un	5	0		
鄖	郧	0	un	5	0		
筠	筠	0	un	5	0		
蕓	芸	h	un	5	0		
允	允	j	un	2	0		
狁	狁	j	un	2	0		
隕	陨	0	un	6	0		
溳	涢	0	un	6	0		
殞	殒	0	un	6	0		
孕	孕	h	eng	6	0		
孕	孕	j	eng	6	0		
鄆	郓	0	un	7	0		
惲	恽	h	un	2	0		
運	运	0	un	7	0		
慍	愠	0	un	6	0		
熅	煴	0	un	1	0		
熨	熨	0	ut	4	0		
薀	蕰	0	un	1	0		
縕	缊	0	un	2	0		
縕	缊	0	un	6	0		
醞	酝	0	un	1	0		
韞	韫	0	un	2	0		
蘊	蕴	0	un	2	0		
蘊	蕴	0	un	6	0		
韻	韵	0	un	7	0		
匝	匝	ts	ap	4	0		
咂	咂	ts	ap	4	0		
拶	拶	ts	at	4	0		
臢	臜	ts	ang	3	0		
砸	砸	ts	ap	4	0		
雜	杂	ts	ap	8	0		
咋	咋	ts	a	3	0		
災	灾	ts	ai	1	0		
災	灾	ts	r	1	0		
哉	哉	ts	ai	7	0		
栽	栽	ts	ai	1	0		
菑	灾	ts	r	1	0		
菑	灾	ts	ai	1	0		
仔	仔	ts	v	2	0		
仔	仔	k	iann	2	3		
宰	宰	ts	ai	2	0		
崽	崽	ts	ai	1	0		
崽	崽	ts	ai	2	0		
載	载	ts	ai	2	0		
載	载	ts	ai	3	0		
再	再	ts	ai	3	0		
在	在	t	r	6	0		
在	在	ts	ai	6	0		
儎	傤	ts	ai	7	0		
糌	糌	ts	am	1	0		
簪	簪	ts	am	1	0		
簪	簪	ts	rm	1	0		
咱	咱	ts	a	1	0		
昝	昝	ts	am	3	0		
噆	噆	ts	ap	4	0		
攢	攒	ts	an	3	0		
攢	攒	ts	uan	3	0		
趲	趱	ts	an	3	0		
暫	暂	ts	iam	6	0		
鏨	錾	ts	am	6	0		
贊	赞	ts	an	3	0		
讚	赞	ts	an	3	0		
臧	臧	ts	ang	1	0		
臧	臧	ts	ang	6	0		
贓	赃	ts	ang	6	0		
贓	赃	ts	ng	1	0		
髒	脏	ts	ang	1	0		
贜	赃	ts	ang	6	0		
贜	赃	ts	ng	1	0		
駔	驵	ts	u	1	0		
奘	奘	ts	ang	3	0		
奘	奘	ts	uang	1	0		
葬	葬	ts	ng	3	0		
臟	脏	ts	ang	6	0		
遭	遭	ts	au	1	0		
糟	糟	ts	au	1	0		
蹧	蹧	ts	au	1	0		
鑿	凿	tsh	ak	8	0		
早	早	ts	a	2	0		
早	早	ts	au	2	0		
蚤	蚤	ts	a	2	0		
蚤	蚤	ts	au	2	0		
棗	枣	ts	o	2	0		
棗	枣	ts	au	2	0		
澡	澡	tsh	au	3	0		
藻	藻	tsh	au	3	0		
皂	皂	ts	au	6	0		
唣	唣	ts	au	6	0		
造	造	ts	au	6	0		
慥	慥	ts	au	6	0		
慥	慥	tsh	au	3	0		
噪	噪	tsh	au	3	0		
簉	簉	tsh	ou	3	0		
燥	燥	tsh	au	3	0		
躁	躁	tsh	au	3	0		
譟	噪	tsh	au	3	0		
竈	灶	ts	au	3	0		
則	则	ts	ek	4	0		
責	责	ts	eh	4	1		
責	责	ts	ek	4	2		
嘖	啧	ts	eh	4	1		
嘖	啧	ts	ek	4	2		
幘	帻	ts	eh	4	1		
幘	帻	ts	ek	4	2		
擇	择	t	oh	8	0		
擇	择	ts	ek	8	0		
澤	泽	ts	ek	8	0		
賾	赜	ts	eh	4	0		
蘀	萚	th	oh	4	0		
仄	仄	ts	eh	4	1		
仄	仄	ts	ek	4	2		
仄	仄	tsh	ek	4	3		逼仄@pek4-tshek4
昃	昃	ts	eh	4	0		
崱	𰎖	ts	ek	4	0		
賊	贼	tsh	at	8	0		
鰂	鲗	tsh	at	8	0		
怎	怎	ts	a	3	0		
譖	谮	ts	am	3	0		
增	增	ts	eng	1	0		
憎	憎	ts	eng	1	0		
罾	罾	ts	an	1	0		
矰	矰	ts	eng	1	0		
甑	甑	ts	eng	1	0		
繒	缯	ts	eng	1	0		
贈	赠	ts	an	7	0		
扎	扎	ts	at	4	0		
吒	咤	ts	a	1	0		
紥	紥	ts	at	4	0		
紮	扎	ts	at	4	0		
揸	揸	ts	a	1	0		
喳	喳	ts	a	1	0		
渣	渣	ts	a	1	0		
楂	楂	ts	a	1	0		
劄	札	ts	at	4	0		
箚	箚	ts	at	4	0		
皻	皻	ts	a	1	0		
齇	齄	ts	a	1	0		
札	札	ts	at	4	0		
閘	闸	ts	ah	8	0		
閘	闸	ts	ap	8	0		
鍘	铡	ts	at	4	0		
眨	眨	ts	ap	4	0		
砟	砟	ts	a	3	0		
乍	乍	ts	a	3	0		
柵	栅	ts	ah	8	0		
柵	栅	ts	ap	8	0		
柞	柞	ts	a	3	0		
咤	咤	ts	a	1	0		
炸	炸	ts	ann'	3	0		
炸	炸	ts	ah	8	0		
痄	痄	ts	a	2	0		
蚱	蚱	ts	a	3	0		
詐	诈	ts	a	3	0		
溠	溠	ts	a	1	0		
搾	搾	ts	a	3	0		
榨	榨	ts	a	3	0		
鮓	鲊	ts	a	3	0		
摘	摘	t	iah	4	0		
摘	摘	t	ek	4	0		
齋	斋	ts	e	1	0		
齋	斋	ts	ai	1	0		
宅	宅	th	eh	8	0		
宅	宅	th	ek	8	0		
窄	窄	ts	a	3	0		
窄	窄	ts	ak	4	0		
窄	窄	ts	ek	4	0		
砦	砦	ts	e	7	0		
砦	砦	ts	ai	6	0		
債	债	ts	e	3	0		
債	债	ts	ai	3	0		
寨	寨	ts	e	7	0		
寨	寨	ts	ai	6	0		
瘵	瘵	ts	i	3	0		
沾	沾	t	iam	1	0		
旃	旃	ts	ian	1	0		
粘	粘	n	iam	1	0		
詀	詀	t	iam	1	0		
詹	詹	ts	iam	1	0		
霑	霑	t	iam	1	0		
邅	邅	ts	ian	1	0		
氈	毡	ts	inn	1	0		
瞻	瞻	ts	iam	1	0		
譫	谵	ts	iam	1	0		
展	展	t	ian	2	0		
斬	斩	ts	am	2	0		
琖	盏	ts	uann	2	0		
琖	盏	ts	an	2	0		
搌	搌	t	ian	2	0		
盞	盏	ts	uann	2	0		
盞	盏	ts	an	2	0		
嶄	崭	ts	am	2	0		
輾	辗	t	ian	2	0		
占	占	ts	iam	1	0		
占	占	ts	iam	3	0		
佔	占	ts	iam	3	0		
站	站	ts	am	6	0		
棧	栈	ts	an	3	0		
湛	湛	t	am	1	0		
綻	绽	t	eng	6	0		
戰	战	ts	ian	3	0		
蘸	蘸	ts	am	3	0		
蘸	蘸	ts	iau	1	0		
章	章	ts	iang	1	0		
章	章	ts	ionn	1	0		
張	张	ts	iang	1	0		
張	张	t	ionn	1	0		
獐	獐	ts	iang	1	0		
彰	彰	ts	iang	1	0		
漳	漳	ts	iang	1	0		
嫜	嫜	ts	iang	1	0		
璋	璋	ts	iang	1	0		
樟	樟	ts	ionn	1	0		
樟	樟	ts	iang	1	0		
樟	樟	ts	ng	1	0		
蟑	蟑	ts	iang	1	0		
仉	仉	ts	ionn	2	0		
掌	掌	ts	ionn	2	0		
漲	涨	ts	iang	3	0		
礃	礃	ts	ionn	2	0		
丈	丈	ts	iang	6	0		
丈	丈	t	ng	6	0		
丈	丈	t	ionn	6	0		
丈	丈	t	a	1	0		丈夫@ta1-pou1@男人
仗	仗	ts	iang	6	0		
杖	杖	ts	iang	6	0		
帳	帐	t	ionn	3	0		
脹	胀	ts	iang	3	0		
脹	胀	t	ionn	3	0		
障	障	ts	iang	3	0		
嶂	嶂	ts	iang	3	0		
幛	幛	ts	iang	3	0		
賬	账	t	ionn	3	0		
瘴	瘴	ts	iang	3	0		
招	招	ts	io	1	0		
招	招	ts	iau	1	0		
昭	昭	ts	iau	1	0		
釗	钊	ts	iau	1	0		
啁	啁	ts	iu	1	0		
爪	爪	j	iau	2	0		
找	找	t	au	2	0		
找	找	ts	au	2	0		
找	找	tsh	ue	7	3	揣	
沼	沼	j	iau	2	0		
召	召	t	iau	6	0		
召	召	s	iau	6	0		
兆	兆	t	iau	6	0		
棹	棹	ts	au	6	0		
詔	诏	ts	iau	3	0		
旐	旐	t	iau	6	0		
照	照	ts	io	3	0		
罩	罩	ts	au	6	0		
趙	赵	t	ionn	6	0		
肇	肇	s	iau	6	0		
曌	曌	ts	io	3	0		
蜇	蜇	t	iat	4	0		
嗻	嗻	ts	vh	8	0		
遮	遮	ts	ia	1	0		
遮	遮	ts	e	1	0		
折	折	ts	ih	4	1		
折	折	ts	iat	4	2		
折	折	ts	ih	8	1		
折	折	ts	iat	8	2		
哲	哲	t	iat	4	0		
喆	喆	t	iat	4	0		
摺	摺	ts	ih	4	0		
摺	摺	s	ip	4	0		
輒	辄	t	iat	4	0		
磔	磔	th	ek	4	0		
磔	磔	k	iat	8	0		
蟄	蛰	t	ek	8	0		
謫	谪	t	iah	4	0		
謫	谪	t	ek	4	0		
轍	辙	th	iat	4	0		
讋	詟	j	ih	4	0		
讋	詟	n	iap	4	0		
者	者	ts	ia	2	0		
者	者	ts	e	2	0		
赭	赭	ts	ia	2	0		
赭	赭	ts	e	2	0		
鍺	锗	ts	ia	2	0		
鍺	锗	ts	e	2	0		
褶	褶	ts	ih	4	0		
褶	褶	s	ip	4	0		
柘	柘	ts	ia	3	0		
這	这	ts	ia	2	0		
這	这	ts	e	2	0		
浙	浙	ts	it	4	0		
蔗	蔗	ts	ia	3	0		
蔗	蔗	ts	e	3	0		
鷓	鹧	ts	ia	3	0		
